grid,fcstDateTime,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
60_128,2026-08-28 03:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.5,67,-0.2,0,0.7
60_128,2026-08-28 04:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.6,76,-0.1,0,0.8
60_128,2026-08-28 05:00:00,강수없음,30,0,90,4,적설없음,,23,,-0.9,85,0,0,1.1
60_128,2026-08-28 06:00:00,강수없음,30,0,90,4,적설없음,23.0,23,,-0.9,85,0,0,1.1
60_128,2026-08-28 07:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.1,86,0,0,1.3
60_128,2026-08-28 08:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.7,90,0,0,1.8
60_128,2026-08-28 09:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.7,90,0,0,1.8
60_128,2026-08-28 10:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.6,90,0,0,1.7
60_128,2026-08-28 11:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.6,96,0.1,0,1.8
60_128,2026-08-28 12:00:00,강수없음,30,0,70,4,적설없음,,27,,-1.6,108,0.5,0,1.8
60_128,2026-08-28 13:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.5,103,0.3,0,1.7
60_128,2026-08-28 14:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.4,101,0.3,0,1.6
60_128,2026-08-28 15:00:00,강수없음,20,0,75,3,적설없음,,27,28.0,-1.7,105,0.4,0,1.9
60_128,2026-08-28 16:00:00,강수없음,30,0,75,4,적설없음,,27,,-1.7,99,0.2,0,1.9
60_128,2026-08-28 17:00:00,강수없음,30,0,75,4,적설없음,,26,,-1.5,97,0.2,0,1.7
60_128,2026-08-28 18:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.5,93,0,0,1.7
60_128,2026-08-28 19:00:00,강수없음,30,0,80,4,적설없음,,25,,-1.8,93,0.1,0,2
60_128,2026-08-28 20:00:00,강수없음,30,0,80,4,적설없음,,24,,-1.6,99,0.2,0,1.8
60_128,2026-08-28 21:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.4,101,0.3,0,1.6
60_128,2026-08-28 22:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.5,97,0.2,0,1.7
60_128,2026-08-28 23:00:00,강수없음,30,0,85,4,적설없음,,24,,-1.6,99,0.2,0,1.8
60_128,2026-08-29 00:00:00,강수없음,30,0,85,4,적설없음,,23,,-1.5,103,0.3,0,1.7
60_128,2026-08-29 03:00:00,0,30,0,90,4,0,,23,,-1.3,112,0.5,0,1
60_128,2026-08-29 06:00:00,0,30,0,90,4,0,23.0,23,,-0.7,132,0.8,0,1
60_128,2026-08-29 09:00:00,0,30,0,95,4,0,,23,,-0.1,157,0.6,0,1
60_128,2026-08-29 12:00:00,2,60,1,85,4,0,,25,,0.5,214,0.8,0,1
60_128,2026-08-29 15:00:00,1,60,1,80,4,0,,28,28.0,1.7,243,0.9,0,1
60_128,2026-08-29 18:00:00,2,60,1,85,4,0,,25,,1.6,263,0.2,0,1
60_129,2026-08-25 06:00:00,강수없음,30,0,100,4,적설없음,,24,,0.6,270,0.0,0,0.6
60_129,2026-08-25 07:00:00,강수없음,30,0,100,4,적설없음,,24,,1.4,270,0.0,0,1.4
60_129,2026-08-25 08:00:00,강수없음,30,0,95,4,적설없음,,25,,1.3,270,0.0,0,1.3
60_129,2026-08-25 09:00:00,강수없음,30,0,90,4,적설없음,,26,,1.7,270,0.0,0,1.7
60_129,2026-08-25 10:00:00,강수없음,0,0,85,1,적설없음,,27,,1.7,270,0.0,0,1.7
60_129,2026-08-25 11:00:00,강수없음,30,0,80,4,적설없음,,28,,1.7,270,0.0,0,1.7
60_129,2026-08-25 12:00:00,강수없음,20,0,75,3,적설없음,,28,,2.4,270,0.0,0,2.4
60_129,2026-08-25 13:00:00,강수없음,20,0,75,3,적설없음,,29,,2.5,270,0.0,0,2.5
60_129,2026-08-25 14:00:00,강수없음,30,0,70,4,적설없음,,30,,2.4,270,0.0,0,2.4
60_129,2026-08-25 15:00:00,강수없음,30,0,70,4,적설없음,,30,30.0,2.5,270,0.0,0,2.5
60_129,2026-08-25 16:00:00,강수없음,20,0,75,3,적설없음,,29,,2.6,270,0.0,0,2.6
60_129,2026-08-25 17:00:00,10.0mm,60,4,75,3,적설없음,,29,,1.8,270,0.0,0,1.8
60_129,2026-08-25 18:00:00,강수없음,30,0,80,4,적설없음,,28,,1.9,264,0.2,0,2.0
60_129,2026-08-25 19:00:00,강수없음,20,0,85,3,적설없음,,27,,1.7,264,0.1,0,1.8
60_129,2026-08-25 20:00:00,강수없음,20,0,90,3,적설없음,,26,,1.4,255,0.3,0,1.5
60_129,2026-08-25 21:00:00,강수없음,0,0,95,1,적설없음,,25,,1.2,270,0.0,0,1.2
60_129,2026-08-25 22:00:00,강수없음,20,0,95,3,적설없음,,25,,0.8,270,0.0,0,0.8
60_129,2026-08-25 23:00:00,강수없음,20,0,95,3,적설없음,,24,,0.7,270,0.0,0,0.7
60_129,2026-08-26 00:00:00,강수없음,30,0,100,4,적설없음,,24,,0.5,270,0.0,0,0.5
60_129,2026-08-26 01:00:00,강수없음,30,0,100,4,적설없음,,24,,0.6,270,0.0,0,0.6
60_129,2026-08-26 02:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,270,0.0,0,0.1
60_129,2026-08-26 03:00:00,강수없음,30,0,100,4,적설없음,,23,,0.1,270,0.0,0,0.1
60_129,2026-08-26 04:00:00,강수없음,30,0,100,4,적설없음,,23,,0.2,270,0.0,0,0.2
60_129,2026-08-26 05:00:00,강수없음,30,0,100,4,적설없음,,23,,0.0,225,0.0,0,0.1
60_129,2026-08-26 06:00:00,강수없음,30,0,100,4,적설없음,,23,,0.0,180,0.6,0,0.6
60_129,2026-08-26 07:00:00,강수없음,30,0,100,4,적설없음,,24,,0.1,196,0.6,0,0.7
60_129,2026-08-26 08:00:00,강수없음,30,0,100,4,적설없음,,25,,0.5,243,0.2,0,0.6
60_129,2026-08-26 09:00:00,강수없음,30,0,95,4,적설없음,,25,,0.8,246,0.3,0,0.9
60_129,2026-08-26 10:00:00,강수없음,30,0,90,4,적설없음,,26,,1.2,238,0.7,0,1.5
60_129,2026-08-26 11:00:00,강수없음,30,0,85,4,적설없음,,27,,1.9,256,0.4,0,2.0
60_129,2026-08-26 12:00:00,강수없음,30,0,85,4,적설없음,,27,,2.3,263,0.2,0,2.4
60_129,2026-08-26 13:00:00,강수없음,30,0,80,4,적설없음,,28,,2.2,265,0.2,0,2.3
60_129,2026-08-26 14:00:00,강수없음,30,0,80,4,적설없음,,29,,2.9,270,0,0,2.9
60_129,2026-08-26 15:00:00,강수없음,30,0,80,4,적설없음,,29,29.0,2.5,270,0,0,2.5
60_129,2026-08-26 16:00:00,강수없음,30,0,80,4,적설없음,,28,,2,273,-0.1,0,2.1
60_129,2026-08-26 17:00:00,강수없음,30,0,80,4,적설없음,,28,,1.6,283,-0.3,0,1.7
60_129,2026-08-26 18:00:00,강수없음,30,0,85,4,적설없음,,27,,0.9,297,-0.4,0,1.1
60_129,2026-08-26 19:00:00,강수없음,30,0,90,4,적설없음,,26,,0.4,315,-0.4,0,0.7
60_129,2026-08-26 20:00:00,강수없음,30,0,95,4,적설없음,,25,,0.1,315,-0.1,0,0.2
60_129,2026-08-26 21:00:00,강수없음,30,0,95,4,적설없음,,25,,0.1,270,0,0,0.1
60_129,2026-08-26 22:00:00,강수없음,30,0,95,4,적설없음,,24,,0.1,270,0,0,0.1
60_129,2026-08-26 23:00:00,강수없음,30,0,95,4,적설없음,,24,,0.3,270,0,0,0.3
60_129,2026-08-27 00:00:00,강수없음,30,0,95,4,적설없음,,24,,0.2,288,0,0,0.3
60_129,2026-08-27 01:00:00,강수없음,30,0,95,4,적설없음,,24,,0.2,315,-0.2,0,0.4
60_129,2026-08-27 02:00:00,강수없음,30,0,95,4,적설없음,,24,,0.2,315,-0.2,0,0.4
60_129,2026-08-27 03:00:00,강수없음,30,0,95,4,적설없음,,24,,0.3,323,-0.3,0,0.5
60_129,2026-08-27 04:00:00,강수없음,30,0,95,4,적설없음,,23,,0,0,-0.1,0,0.1
60_129,2026-08-27 05:00:00,강수없음,30,0,95,4,적설없음,,23,,0,0,-0.2,0,0.2
60_129,2026-08-27 06:00:00,강수없음,30,0,90,4,적설없음,23.0,23,,0,0,-0.4,0,0.4
60_129,2026-08-27 07:00:00,강수없음,30,0,90,4,적설없음,,23,,0,0,-0.6,0,0.6
60_129,2026-08-27 08:00:00,강수없음,30,0,90,4,적설없음,,24,,0,0,-0.7,0,0.7
60_129,2026-08-27 09:00:00,강수없음,30,0,90,4,적설없음,,25,,0,342,-0.2,0,0.3
60_129,2026-08-27 10:00:00,강수없음,30,0,85,4,적설없음,,26,,0.5,270,0,0,0.5
60_129,2026-08-27 11:00:00,강수없음,30,0,80,4,적설없음,,27,,0.4,301,-0.2,0,0.5
60_129,2026-08-27 12:00:00,강수없음,30,0,75,4,적설없음,,27,,0.5,279,0,0,0.6
60_129,2026-08-27 13:00:00,강수없음,30,0,70,4,적설없음,,28,,1,270,0,0,1
60_129,2026-08-27 14:00:00,강수없음,30,0,65,4,적설없음,,29,,1.3,274,0,0,1.4
60_129,2026-08-27 15:00:00,강수없음,30,0,65,4,적설없음,,29,29.0,1.6,283,-0.3,0,1.7
